,student_id,problem_id,condition,skill_name,correct
41195,Stu_98193900884cbbba814ac7b389280aa0,6,ErrEx,1,1
41196,Stu_98193900884cbbba814ac7b389280aa0,7,ErrEx,1,1
41197,Stu_98193900884cbbba814ac7b389280aa0,8,ErrEx,1,1
41198,Stu_98193900884cbbba814ac7b389280aa0,9,ErrEx,1,1
41199,Stu_98193900884cbbba814ac7b389280aa0,10,ErrEx,1,1
41200,Stu_98193900884cbbba814ac7b389280aa0,12,ErrEx,1,0
41201,Stu_98193900884cbbba814ac7b389280aa0,16,ErrEx,2,1
41202,Stu_98193900884cbbba814ac7b389280aa0,17,ErrEx,2,0
41203,Stu_98193900884cbbba814ac7b389280aa0,18,ErrEx,2,1
41204,Stu_98193900884cbbba814ac7b389280aa0,19,ErrEx,2,1
41205,Stu_98193900884cbbba814ac7b389280aa0,20,ErrEx,2,1
41206,Stu_98193900884cbbba814ac7b389280aa0,21,ErrEx,2,0
41207,Stu_98193900884cbbba814ac7b389280aa0,22,ErrEx,2,1
41208,Stu_98193900884cbbba814ac7b389280aa0,23,ErrEx,2,1
41209,Stu_98193900884cbbba814ac7b389280aa0,24,ErrEx,2,1
41210,Stu_98193900884cbbba814ac7b389280aa0,25,ErrEx,2,1
41211,Stu_98193900884cbbba814ac7b389280aa0,21,ErrEx,2,1
41212,Stu_98193900884cbbba814ac7b389280aa0,22,ErrEx,2,1
41213,Stu_98193900884cbbba814ac7b389280aa0,23,ErrEx,2,1
41214,Stu_98193900884cbbba814ac7b389280aa0,24,ErrEx,2,1
41215,Stu_98193900884cbbba814ac7b389280aa0,25,ErrEx,2,0
41216,Stu_98193900884cbbba814ac7b389280aa0,27,ErrEx,2,0
41217,Stu_98193900884cbbba814ac7b389280aa0,31,ErrEx,3,0
41218,Stu_98193900884cbbba814ac7b389280aa0,32,ErrEx,3,0
41219,Stu_98193900884cbbba814ac7b389280aa0,33,ErrEx,3,1
41220,Stu_98193900884cbbba814ac7b389280aa0,34,ErrEx,3,0
41221,Stu_98193900884cbbba814ac7b389280aa0,35,ErrEx,3,1
41222,Stu_98193900884cbbba814ac7b389280aa0,36,ErrEx,3,0
41223,Stu_98193900884cbbba814ac7b389280aa0,37,ErrEx,3,0
41224,Stu_98193900884cbbba814ac7b389280aa0,38,ErrEx,3,1
41225,Stu_98193900884cbbba814ac7b389280aa0,39,ErrEx,3,1
41226,Stu_98193900884cbbba814ac7b389280aa0,42,ErrEx,3,1
41227,Stu_98193900884cbbba814ac7b389280aa0,46,ErrEx,2,1
41228,Stu_98193900884cbbba814ac7b389280aa0,47,ErrEx,2,0
41229,Stu_98193900884cbbba814ac7b389280aa0,48,ErrEx,2,1
41230,Stu_98193900884cbbba814ac7b389280aa0,49,ErrEx,2,1
41231,Stu_98193900884cbbba814ac7b389280aa0,51,ErrEx,2,1
41232,Stu_98193900884cbbba814ac7b389280aa0,52,ErrEx,2,1
41233,Stu_98193900884cbbba814ac7b389280aa0,53,ErrEx,2,1
41234,Stu_98193900884cbbba814ac7b389280aa0,54,ErrEx,2,1
41235,Stu_98193900884cbbba814ac7b389280aa0,57,ErrEx,2,1
41236,Stu_98193900884cbbba814ac7b389280aa0,61,ErrEx,2,0
41237,Stu_98193900884cbbba814ac7b389280aa0,62,ErrEx,2,1
41238,Stu_98193900884cbbba814ac7b389280aa0,63,ErrEx,2,1
41239,Stu_98193900884cbbba814ac7b389280aa0,64,ErrEx,2,0
41240,Stu_98193900884cbbba814ac7b389280aa0,65,ErrEx,2,0
41241,Stu_98193900884cbbba814ac7b389280aa0,66,ErrEx,2,0
41242,Stu_98193900884cbbba814ac7b389280aa0,67,ErrEx,2,0
41243,Stu_98193900884cbbba814ac7b389280aa0,68,ErrEx,2,1
41244,Stu_98193900884cbbba814ac7b389280aa0,69,ErrEx,2,0
41245,Stu_98193900884cbbba814ac7b389280aa0,70,ErrEx,2,1
41246,Stu_98193900884cbbba814ac7b389280aa0,72,ErrEx,2,0
41247,Stu_98193900884cbbba814ac7b389280aa0,76,ErrEx,1,0
41248,Stu_98193900884cbbba814ac7b389280aa0,77,ErrEx,1,0
41249,Stu_98193900884cbbba814ac7b389280aa0,78,ErrEx,1,1
41250,Stu_98193900884cbbba814ac7b389280aa0,79,ErrEx,1,0
41251,Stu_98193900884cbbba814ac7b389280aa0,80,ErrEx,1,1
41252,Stu_98193900884cbbba814ac7b389280aa0,81,ErrEx,2,1
41253,Stu_98193900884cbbba814ac7b389280aa0,82,ErrEx,2,1
41254,Stu_98193900884cbbba814ac7b389280aa0,83,ErrEx,2,1
41255,Stu_98193900884cbbba814ac7b389280aa0,84,ErrEx,2,1
41256,Stu_98193900884cbbba814ac7b389280aa0,85,ErrEx,2,1
41257,Stu_98193900884cbbba814ac7b389280aa0,87,ErrEx,2,1
41258,Stu_98193900884cbbba814ac7b389280aa0,91,ErrEx,4,1
41259,Stu_98193900884cbbba814ac7b389280aa0,92,ErrEx,4,0
41260,Stu_98193900884cbbba814ac7b389280aa0,93,ErrEx,4,1
41261,Stu_98193900884cbbba814ac7b389280aa0,94,ErrEx,4,0
41262,Stu_98193900884cbbba814ac7b389280aa0,95,ErrEx,4,1
41263,Stu_98193900884cbbba814ac7b389280aa0,96,ErrEx,4,1
41264,Stu_98193900884cbbba814ac7b389280aa0,97,ErrEx,4,0
41265,Stu_98193900884cbbba814ac7b389280aa0,98,ErrEx,4,1
41266,Stu_98193900884cbbba814ac7b389280aa0,99,ErrEx,4,1
41267,Stu_98193900884cbbba814ac7b389280aa0,100,ErrEx,4,1
41268,Stu_98193900884cbbba814ac7b389280aa0,102,ErrEx,4,0
41269,Stu_98193900884cbbba814ac7b389280aa0,106,ErrEx,1,0
41270,Stu_98193900884cbbba814ac7b389280aa0,107,ErrEx,1,1
41271,Stu_98193900884cbbba814ac7b389280aa0,108,ErrEx,1,1
41272,Stu_98193900884cbbba814ac7b389280aa0,109,ErrEx,1,0
41273,Stu_98193900884cbbba814ac7b389280aa0,110,ErrEx,1,0
41274,Stu_98193900884cbbba814ac7b389280aa0,111,ErrEx,1,0
41275,Stu_98193900884cbbba814ac7b389280aa0,112,ErrEx,1,1
41276,Stu_98193900884cbbba814ac7b389280aa0,113,ErrEx,1,1
41277,Stu_98193900884cbbba814ac7b389280aa0,114,ErrEx,1,1
41278,Stu_98193900884cbbba814ac7b389280aa0,115,ErrEx,1,1
41279,Stu_98193900884cbbba814ac7b389280aa0,117,ErrEx,1,1
41280,Stu_98193900884cbbba814ac7b389280aa0,121,ErrEx,1,0
41281,Stu_98193900884cbbba814ac7b389280aa0,122,ErrEx,1,1
41282,Stu_98193900884cbbba814ac7b389280aa0,123,ErrEx,1,1
41283,Stu_98193900884cbbba814ac7b389280aa0,124,ErrEx,1,0
41284,Stu_98193900884cbbba814ac7b389280aa0,126,ErrEx,2,1
41285,Stu_98193900884cbbba814ac7b389280aa0,127,ErrEx,2,1
41286,Stu_98193900884cbbba814ac7b389280aa0,128,ErrEx,2,1
41287,Stu_98193900884cbbba814ac7b389280aa0,129,ErrEx,2,1
41288,Stu_98193900884cbbba814ac7b389280aa0,132,ErrEx,2,0
41289,Stu_98193900884cbbba814ac7b389280aa0,136,ErrEx,1,1
41290,Stu_98193900884cbbba814ac7b389280aa0,137,ErrEx,1,1
41291,Stu_98193900884cbbba814ac7b389280aa0,138,ErrEx,1,1
41292,Stu_98193900884cbbba814ac7b389280aa0,139,ErrEx,1,0
41293,Stu_98193900884cbbba814ac7b389280aa0,140,ErrEx,1,0
41294,Stu_98193900884cbbba814ac7b389280aa0,141,ErrEx,1,1
41295,Stu_98193900884cbbba814ac7b389280aa0,142,ErrEx,1,1
41296,Stu_98193900884cbbba814ac7b389280aa0,143,ErrEx,1,1
41297,Stu_98193900884cbbba814ac7b389280aa0,144,ErrEx,1,1
41298,Stu_98193900884cbbba814ac7b389280aa0,145,ErrEx,1,0
41299,Stu_98193900884cbbba814ac7b389280aa0,147,ErrEx,1,0
41300,Stu_98193900884cbbba814ac7b389280aa0,151,ErrEx,3,0
41301,Stu_98193900884cbbba814ac7b389280aa0,152,ErrEx,3,0
41302,Stu_98193900884cbbba814ac7b389280aa0,154,ErrEx,3,0
41303,Stu_98193900884cbbba814ac7b389280aa0,156,ErrEx,3,0
41304,Stu_98193900884cbbba814ac7b389280aa0,157,ErrEx,3,0
41305,Stu_98193900884cbbba814ac7b389280aa0,159,ErrEx,3,0
41306,Stu_98193900884cbbba814ac7b389280aa0,162,ErrEx,3,0
41307,Stu_98193900884cbbba814ac7b389280aa0,166,ErrEx,1,1
41308,Stu_98193900884cbbba814ac7b389280aa0,167,ErrEx,1,0
41309,Stu_98193900884cbbba814ac7b389280aa0,168,ErrEx,1,0
41310,Stu_98193900884cbbba814ac7b389280aa0,169,ErrEx,1,0
41311,Stu_98193900884cbbba814ac7b389280aa0,171,ErrEx,1,0
41312,Stu_98193900884cbbba814ac7b389280aa0,172,ErrEx,1,0
41313,Stu_98193900884cbbba814ac7b389280aa0,173,ErrEx,1,0
41314,Stu_98193900884cbbba814ac7b389280aa0,174,ErrEx,1,0
41315,Stu_98193900884cbbba814ac7b389280aa0,177,ErrEx,1,1
41316,Stu_98193900884cbbba814ac7b389280aa0,181,ErrEx,1,1
41317,Stu_98193900884cbbba814ac7b389280aa0,182,ErrEx,1,0
41318,Stu_98193900884cbbba814ac7b389280aa0,183,ErrEx,1,1
41319,Stu_98193900884cbbba814ac7b389280aa0,184,ErrEx,1,0
41320,Stu_98193900884cbbba814ac7b389280aa0,186,ErrEx,1,1
41321,Stu_98193900884cbbba814ac7b389280aa0,187,ErrEx,1,0
41322,Stu_98193900884cbbba814ac7b389280aa0,188,ErrEx,1,1
41323,Stu_98193900884cbbba814ac7b389280aa0,189,ErrEx,1,0
41324,Stu_98193900884cbbba814ac7b389280aa0,192,ErrEx,1,0
41325,Stu_98193900884cbbba814ac7b389280aa0,196,ErrEx,2,0
41326,Stu_98193900884cbbba814ac7b389280aa0,197,ErrEx,2,1
41327,Stu_98193900884cbbba814ac7b389280aa0,198,ErrEx,2,1
41328,Stu_98193900884cbbba814ac7b389280aa0,199,ErrEx,2,1
41329,Stu_98193900884cbbba814ac7b389280aa0,201,ErrEx,1,1
41330,Stu_98193900884cbbba814ac7b389280aa0,202,ErrEx,1,0
41331,Stu_98193900884cbbba814ac7b389280aa0,203,ErrEx,1,1
41332,Stu_98193900884cbbba814ac7b389280aa0,204,ErrEx,1,1
41333,Stu_98193900884cbbba814ac7b389280aa0,207,ErrEx,2,0
41334,Stu_98193900884cbbba814ac7b389280aa0,211,ErrEx,1,0
41335,Stu_98193900884cbbba814ac7b389280aa0,212,ErrEx,1,1
41336,Stu_98193900884cbbba814ac7b389280aa0,213,ErrEx,1,1
41337,Stu_98193900884cbbba814ac7b389280aa0,214,ErrEx,1,1
41338,Stu_98193900884cbbba814ac7b389280aa0,216,ErrEx,4,1
41339,Stu_98193900884cbbba814ac7b389280aa0,217,ErrEx,4,0
41340,Stu_98193900884cbbba814ac7b389280aa0,218,ErrEx,4,1
41341,Stu_98193900884cbbba814ac7b389280aa0,219,ErrEx,4,1
41342,Stu_98193900884cbbba814ac7b389280aa0,222,ErrEx,3,0
41343,Stu_98193900884cbbba814ac7b389280aa0,226,ErrEx,2,1
41344,Stu_98193900884cbbba814ac7b389280aa0,227,ErrEx,2,1
41345,Stu_98193900884cbbba814ac7b389280aa0,228,ErrEx,2,1
41346,Stu_98193900884cbbba814ac7b389280aa0,229,ErrEx,2,1
41347,Stu_98193900884cbbba814ac7b389280aa0,231,ErrEx,2,1
41348,Stu_98193900884cbbba814ac7b389280aa0,232,ErrEx,2,1
41349,Stu_98193900884cbbba814ac7b389280aa0,233,ErrEx,2,1
41350,Stu_98193900884cbbba814ac7b389280aa0,234,ErrEx,2,1
41351,Stu_98193900884cbbba814ac7b389280aa0,237,ErrEx,3,1
41352,Stu_983f0037564997a0d4772a8dae56ff43,1,ErrEx,1,1
41353,Stu_983f0037564997a0d4772a8dae56ff43,2,ErrEx,1,0
41354,Stu_983f0037564997a0d4772a8dae56ff43,3,ErrEx,1,0
41355,Stu_983f0037564997a0d4772a8dae56ff43,4,ErrEx,1,1
41356,Stu_983f0037564997a0d4772a8dae56ff43,6,ErrEx,1,0
41357,Stu_983f0037564997a0d4772a8dae56ff43,7,ErrEx,1,0
41358,Stu_983f0037564997a0d4772a8dae56ff43,8,ErrEx,1,1
41359,Stu_983f0037564997a0d4772a8dae56ff43,9,ErrEx,1,0
41360,Stu_983f0037564997a0d4772a8dae56ff43,10,ErrEx,1,0
41361,Stu_983f0037564997a0d4772a8dae56ff43,12,ErrEx,1,0
41362,Stu_983f0037564997a0d4772a8dae56ff43,16,ErrEx,2,1
41363,Stu_983f0037564997a0d4772a8dae56ff43,17,ErrEx,2,0
41364,Stu_983f0037564997a0d4772a8dae56ff43,18,ErrEx,2,1
41365,Stu_983f0037564997a0d4772a8dae56ff43,19,ErrEx,2,0
41366,Stu_983f0037564997a0d4772a8dae56ff43,20,ErrEx,2,0
41367,Stu_983f0037564997a0d4772a8dae56ff43,21,ErrEx,2,0
41368,Stu_983f0037564997a0d4772a8dae56ff43,22,ErrEx,2,0
41369,Stu_983f0037564997a0d4772a8dae56ff43,23,ErrEx,2,1
41370,Stu_983f0037564997a0d4772a8dae56ff43,24,ErrEx,2,1
41371,Stu_983f0037564997a0d4772a8dae56ff43,25,ErrEx,2,1
41372,Stu_983f0037564997a0d4772a8dae56ff43,27,ErrEx,2,1
41373,Stu_983f0037564997a0d4772a8dae56ff43,31,ErrEx,3,0
41374,Stu_983f0037564997a0d4772a8dae56ff43,32,ErrEx,3,0
41375,Stu_983f0037564997a0d4772a8dae56ff43,31,ErrEx,3,1
41376,Stu_983f0037564997a0d4772a8dae56ff43,32,ErrEx,3,0
41377,Stu_983f0037564997a0d4772a8dae56ff43,33,ErrEx,3,0
41378,Stu_983f0037564997a0d4772a8dae56ff43,34,ErrEx,3,0
41379,Stu_983f0037564997a0d4772a8dae56ff43,35,ErrEx,3,1
41380,Stu_983f0037564997a0d4772a8dae56ff43,36,ErrEx,3,0
41381,Stu_983f0037564997a0d4772a8dae56ff43,37,ErrEx,3,0
41382,Stu_983f0037564997a0d4772a8dae56ff43,38,ErrEx,3,0
41383,Stu_983f0037564997a0d4772a8dae56ff43,39,ErrEx,3,0
41384,Stu_983f0037564997a0d4772a8dae56ff43,42,ErrEx,3,0
41385,Stu_983f0037564997a0d4772a8dae56ff43,46,ErrEx,2,1
41386,Stu_983f0037564997a0d4772a8dae56ff43,47,ErrEx,2,0
41387,Stu_983f0037564997a0d4772a8dae56ff43,48,ErrEx,2,0
41388,Stu_983f0037564997a0d4772a8dae56ff43,49,ErrEx,2,0
41389,Stu_983f0037564997a0d4772a8dae56ff43,51,ErrEx,2,0
41390,Stu_983f0037564997a0d4772a8dae56ff43,52,ErrEx,2,1
41391,Stu_983f0037564997a0d4772a8dae56ff43,53,ErrEx,2,0
41392,Stu_983f0037564997a0d4772a8dae56ff43,54,ErrEx,2,0
41393,Stu_983f0037564997a0d4772a8dae56ff43,57,ErrEx,2,1
41394,Stu_983f0037564997a0d4772a8dae56ff43,61,ErrEx,2,1
41395,Stu_983f0037564997a0d4772a8dae56ff43,62,ErrEx,2,0
41396,Stu_983f0037564997a0d4772a8dae56ff43,63,ErrEx,2,1
41397,Stu_983f0037564997a0d4772a8dae56ff43,64,ErrEx,2,0
41398,Stu_983f0037564997a0d4772a8dae56ff43,65,ErrEx,2,1
41399,Stu_983f0037564997a0d4772a8dae56ff43,66,ErrEx,2,0
41400,Stu_983f0037564997a0d4772a8dae56ff43,67,ErrEx,2,0
41401,Stu_983f0037564997a0d4772a8dae56ff43,68,ErrEx,2,1
41402,Stu_983f0037564997a0d4772a8dae56ff43,69,ErrEx,2,1
41403,Stu_983f0037564997a0d4772a8dae56ff43,70,ErrEx,2,0
41404,Stu_983f0037564997a0d4772a8dae56ff43,72,ErrEx,2,0
41405,Stu_983f0037564997a0d4772a8dae56ff43,76,ErrEx,1,1
41406,Stu_983f0037564997a0d4772a8dae56ff43,77,ErrEx,1,0
41407,Stu_983f0037564997a0d4772a8dae56ff43,78,ErrEx,1,0
41408,Stu_983f0037564997a0d4772a8dae56ff43,79,ErrEx,1,1
41409,Stu_983f0037564997a0d4772a8dae56ff43,80,ErrEx,1,1
41410,Stu_983f0037564997a0d4772a8dae56ff43,81,ErrEx,2,0
41411,Stu_983f0037564997a0d4772a8dae56ff43,82,ErrEx,2,0
41412,Stu_983f0037564997a0d4772a8dae56ff43,83,ErrEx,2,1
41413,Stu_983f0037564997a0d4772a8dae56ff43,84,ErrEx,2,1
41414,Stu_983f0037564997a0d4772a8dae56ff43,85,ErrEx,2,1
41415,Stu_983f0037564997a0d4772a8dae56ff43,87,ErrEx,2,0
41416,Stu_983f0037564997a0d4772a8dae56ff43,91,ErrEx,4,0
41417,Stu_983f0037564997a0d4772a8dae56ff43,92,ErrEx,4,0
41418,Stu_983f0037564997a0d4772a8dae56ff43,93,ErrEx,4,0
41419,Stu_983f0037564997a0d4772a8dae56ff43,94,ErrEx,4,0
41420,Stu_983f0037564997a0d4772a8dae56ff43,95,ErrEx,4,0
41421,Stu_983f0037564997a0d4772a8dae56ff43,96,ErrEx,4,0
41422,Stu_983f0037564997a0d4772a8dae56ff43,97,ErrEx,4,0
41423,Stu_983f0037564997a0d4772a8dae56ff43,98,ErrEx,4,0
41424,Stu_983f0037564997a0d4772a8dae56ff43,99,ErrEx,4,1
41425,Stu_983f0037564997a0d4772a8dae56ff43,100,ErrEx,4,0
41426,Stu_983f0037564997a0d4772a8dae56ff43,102,ErrEx,4,0
41427,Stu_983f0037564997a0d4772a8dae56ff43,106,ErrEx,1,0
41428,Stu_983f0037564997a0d4772a8dae56ff43,107,ErrEx,1,1
41429,Stu_983f0037564997a0d4772a8dae56ff43,108,ErrEx,1,1
41430,Stu_983f0037564997a0d4772a8dae56ff43,109,ErrEx,1,0
41431,Stu_983f0037564997a0d4772a8dae56ff43,110,ErrEx,1,0
41432,Stu_983f0037564997a0d4772a8dae56ff43,111,ErrEx,1,1
41433,Stu_983f0037564997a0d4772a8dae56ff43,112,ErrEx,1,1
41434,Stu_983f0037564997a0d4772a8dae56ff43,113,ErrEx,1,0
41435,Stu_983f0037564997a0d4772a8dae56ff43,114,ErrEx,1,0
41436,Stu_983f0037564997a0d4772a8dae56ff43,115,ErrEx,1,0
41437,Stu_983f0037564997a0d4772a8dae56ff43,117,ErrEx,1,0
41438,Stu_983f0037564997a0d4772a8dae56ff43,121,ErrEx,1,0
41439,Stu_983f0037564997a0d4772a8dae56ff43,122,ErrEx,1,0
41440,Stu_983f0037564997a0d4772a8dae56ff43,123,ErrEx,1,0
41441,Stu_983f0037564997a0d4772a8dae56ff43,124,ErrEx,1,1
41442,Stu_983f0037564997a0d4772a8dae56ff43,126,ErrEx,2,0
41443,Stu_983f0037564997a0d4772a8dae56ff43,127,ErrEx,2,1
41444,Stu_983f0037564997a0d4772a8dae56ff43,128,ErrEx,2,1
41445,Stu_983f0037564997a0d4772a8dae56ff43,129,ErrEx,2,1
41446,Stu_983f0037564997a0d4772a8dae56ff43,132,ErrEx,2,0
41447,Stu_983f0037564997a0d4772a8dae56ff43,136,ErrEx,1,0
41448,Stu_983f0037564997a0d4772a8dae56ff43,137,ErrEx,1,0
41449,Stu_983f0037564997a0d4772a8dae56ff43,138,ErrEx,1,0
41450,Stu_983f0037564997a0d4772a8dae56ff43,139,ErrEx,1,1
41451,Stu_983f0037564997a0d4772a8dae56ff43,140,ErrEx,1,0
41452,Stu_983f0037564997a0d4772a8dae56ff43,141,ErrEx,1,0
41453,Stu_983f0037564997a0d4772a8dae56ff43,142,ErrEx,1,0
41454,Stu_983f0037564997a0d4772a8dae56ff43,143,ErrEx,1,1
41455,Stu_983f0037564997a0d4772a8dae56ff43,144,ErrEx,1,1
41456,Stu_983f0037564997a0d4772a8dae56ff43,145,ErrEx,1,1
41457,Stu_983f0037564997a0d4772a8dae56ff43,147,ErrEx,1,0
41458,Stu_983f0037564997a0d4772a8dae56ff43,151,ErrEx,3,0
41459,Stu_983f0037564997a0d4772a8dae56ff43,152,ErrEx,3,0
41460,Stu_983f0037564997a0d4772a8dae56ff43,154,ErrEx,3,0
41461,Stu_983f0037564997a0d4772a8dae56ff43,156,ErrEx,3,0
41462,Stu_983f0037564997a0d4772a8dae56ff43,157,ErrEx,3,0
41463,Stu_983f0037564997a0d4772a8dae56ff43,159,ErrEx,3,1
41464,Stu_983f0037564997a0d4772a8dae56ff43,162,ErrEx,3,0
41465,Stu_983f0037564997a0d4772a8dae56ff43,166,ErrEx,1,1
41466,Stu_983f0037564997a0d4772a8dae56ff43,167,ErrEx,1,0
41467,Stu_983f0037564997a0d4772a8dae56ff43,168,ErrEx,1,1
41468,Stu_983f0037564997a0d4772a8dae56ff43,169,ErrEx,1,0
41469,Stu_983f0037564997a0d4772a8dae56ff43,171,ErrEx,1,1
41470,Stu_983f0037564997a0d4772a8dae56ff43,172,ErrEx,1,0
41471,Stu_983f0037564997a0d4772a8dae56ff43,173,ErrEx,1,1
41472,Stu_983f0037564997a0d4772a8dae56ff43,174,ErrEx,1,0
41473,Stu_983f0037564997a0d4772a8dae56ff43,177,ErrEx,1,0
41474,Stu_983f0037564997a0d4772a8dae56ff43,181,ErrEx,1,0
41475,Stu_983f0037564997a0d4772a8dae56ff43,182,ErrEx,1,0
41476,Stu_983f0037564997a0d4772a8dae56ff43,183,ErrEx,1,1
41477,Stu_983f0037564997a0d4772a8dae56ff43,184,ErrEx,1,1
41478,Stu_983f0037564997a0d4772a8dae56ff43,186,ErrEx,1,0
41479,Stu_983f0037564997a0d4772a8dae56ff43,187,ErrEx,1,0
41480,Stu_983f0037564997a0d4772a8dae56ff43,188,ErrEx,1,1
41481,Stu_983f0037564997a0d4772a8dae56ff43,189,ErrEx,1,0
41482,Stu_983f0037564997a0d4772a8dae56ff43,192,ErrEx,1,1
41483,Stu_983f0037564997a0d4772a8dae56ff43,196,ErrEx,2,0
41484,Stu_983f0037564997a0d4772a8dae56ff43,197,ErrEx,2,0
41485,Stu_983f0037564997a0d4772a8dae56ff43,198,ErrEx,2,1
41486,Stu_983f0037564997a0d4772a8dae56ff43,199,ErrEx,2,1
41487,Stu_983f0037564997a0d4772a8dae56ff43,201,ErrEx,1,0
41488,Stu_983f0037564997a0d4772a8dae56ff43,202,ErrEx,1,0
41489,Stu_983f0037564997a0d4772a8dae56ff43,203,ErrEx,1,1
41490,Stu_983f0037564997a0d4772a8dae56ff43,204,ErrEx,1,1
41491,Stu_983f0037564997a0d4772a8dae56ff43,207,ErrEx,2,0
41492,Stu_983f0037564997a0d4772a8dae56ff43,211,ErrEx,1,0
41493,Stu_983f0037564997a0d4772a8dae56ff43,212,ErrEx,1,0
41494,Stu_983f0037564997a0d4772a8dae56ff43,213,ErrEx,1,0
41495,Stu_983f0037564997a0d4772a8dae56ff43,214,ErrEx,1,0
41496,Stu_983f0037564997a0d4772a8dae56ff43,216,ErrEx,4,1
41497,Stu_983f0037564997a0d4772a8dae56ff43,217,ErrEx,4,0
41498,Stu_983f0037564997a0d4772a8dae56ff43,218,ErrEx,4,1
41499,Stu_983f0037564997a0d4772a8dae56ff43,219,ErrEx,4,0
41500,Stu_983f0037564997a0d4772a8dae56ff43,222,ErrEx,3,0
41501,Stu_983f0037564997a0d4772a8dae56ff43,226,ErrEx,2,0
41502,Stu_983f0037564997a0d4772a8dae56ff43,227,ErrEx,2,0
41503,Stu_983f0037564997a0d4772a8dae56ff43,228,ErrEx,2,1
41504,Stu_983f0037564997a0d4772a8dae56ff43,229,ErrEx,2,0
41505,Stu_983f0037564997a0d4772a8dae56ff43,231,ErrEx,2,1
41506,Stu_983f0037564997a0d4772a8dae56ff43,232,ErrEx,2,1
41507,Stu_983f0037564997a0d4772a8dae56ff43,233,ErrEx,2,1
41508,Stu_983f0037564997a0d4772a8dae56ff43,234,ErrEx,2,0
41509,Stu_983f0037564997a0d4772a8dae56ff43,237,ErrEx,3,1
41510,Stu_9849d9b1e7f42b03e91f24df63a5f63d,2,PS,1,0
41511,Stu_9849d9b1e7f42b03e91f24df63a5f63d,4,PS,1,1
41512,Stu_9849d9b1e7f42b03e91f24df63a5f63d,7,PS,1,0
41513,Stu_9849d9b1e7f42b03e91f24df63a5f63d,9,PS,1,1
41514,Stu_9849d9b1e7f42b03e91f24df63a5f63d,10,PS,1,1
41515,Stu_9849d9b1e7f42b03e91f24df63a5f63d,12,PS,1,0
41516,Stu_9849d9b1e7f42b03e91f24df63a5f63d,17,PS,2,1
41517,Stu_9849d9b1e7f42b03e91f24df63a5f63d,19,PS,2,1
41518,Stu_9849d9b1e7f42b03e91f24df63a5f63d,20,PS,2,1
41519,Stu_9849d9b1e7f42b03e91f24df63a5f63d,22,PS,2,1
41520,Stu_9849d9b1e7f42b03e91f24df63a5f63d,24,PS,2,1
41521,Stu_9849d9b1e7f42b03e91f24df63a5f63d,25,PS,2,0
41522,Stu_9849d9b1e7f42b03e91f24df63a5f63d,27,PS,2,1
41523,Stu_9849d9b1e7f42b03e91f24df63a5f63d,32,PS,3,0
41524,Stu_9849d9b1e7f42b03e91f24df63a5f63d,34,PS,3,0
41525,Stu_9849d9b1e7f42b03e91f24df63a5f63d,35,PS,3,0
41526,Stu_9849d9b1e7f42b03e91f24df63a5f63d,37,PS,3,0
41527,Stu_9849d9b1e7f42b03e91f24df63a5f63d,39,PS,3,1
41528,Stu_9849d9b1e7f42b03e91f24df63a5f63d,40,PS,3,1
41529,Stu_9849d9b1e7f42b03e91f24df63a5f63d,42,PS,3,0
41530,Stu_9849d9b1e7f42b03e91f24df63a5f63d,47,PS,2,1
41531,Stu_9849d9b1e7f42b03e91f24df63a5f63d,49,PS,2,1
41532,Stu_9849d9b1e7f42b03e91f24df63a5f63d,52,PS,2,1
41533,Stu_9849d9b1e7f42b03e91f24df63a5f63d,54,PS,2,1
41534,Stu_9849d9b1e7f42b03e91f24df63a5f63d,57,PS,2,0
41535,Stu_9849d9b1e7f42b03e91f24df63a5f63d,62,PS,2,0
41536,Stu_9849d9b1e7f42b03e91f24df63a5f63d,64,PS,2,1
41537,Stu_9849d9b1e7f42b03e91f24df63a5f63d,65,PS,2,0
41538,Stu_9849d9b1e7f42b03e91f24df63a5f63d,67,PS,2,1
41539,Stu_9849d9b1e7f42b03e91f24df63a5f63d,69,PS,2,0
41540,Stu_9849d9b1e7f42b03e91f24df63a5f63d,72,PS,2,0
41541,Stu_9849d9b1e7f42b03e91f24df63a5f63d,77,PS,1,1
41542,Stu_9849d9b1e7f42b03e91f24df63a5f63d,79,PS,1,0
41543,Stu_9849d9b1e7f42b03e91f24df63a5f63d,80,PS,1,1
41544,Stu_9849d9b1e7f42b03e91f24df63a5f63d,82,PS,2,1
41545,Stu_9849d9b1e7f42b03e91f24df63a5f63d,84,PS,2,1
41546,Stu_9849d9b1e7f42b03e91f24df63a5f63d,85,PS,2,0
41547,Stu_9849d9b1e7f42b03e91f24df63a5f63d,87,PS,2,1
41548,Stu_9849d9b1e7f42b03e91f24df63a5f63d,92,PS,4,1
41549,Stu_9849d9b1e7f42b03e91f24df63a5f63d,94,PS,4,0
41550,Stu_9849d9b1e7f42b03e91f24df63a5f63d,95,PS,4,0
41551,Stu_9849d9b1e7f42b03e91f24df63a5f63d,97,PS,4,1
41552,Stu_9849d9b1e7f42b03e91f24df63a5f63d,99,PS,4,0
41553,Stu_9849d9b1e7f42b03e91f24df63a5f63d,100,PS,4,1
41554,Stu_9849d9b1e7f42b03e91f24df63a5f63d,102,PS,4,0
41555,Stu_9849d9b1e7f42b03e91f24df63a5f63d,107,PS,1,1
